,,,,,
230371479,02/06/2023 08:01:28 PM,"3626 W FOND DU LAC AV,MKE",7,PRISONER TRANS,Service in Progress
230371393,02/06/2023 08:01:18 PM,"338 S 1ST ST,MKE",1,PROPERTY DAMAGE,No Prosecution
230371476,02/06/2023 08:00:17 PM,"3006 S 27TH ST,MKE",6,RETURN STATION,Assignment Completed
230371472,02/06/2023 07:57:53 PM,"2700 W LISBON AV,MKE",3,PATROL,Service in Progress
230371471,02/06/2023 07:57:36 PM,"N GREEN BAY AV / W FIEBRANTZ AV,MKE",5,INVESTIGATION,Service in Progress
230371469,02/06/2023 07:57:14 PM,"2400 W MITCHELL ST,MKE",2,INVESTIGATION,Service in Progress
230371470,02/06/2023 07:57:14 PM,"749 W STATE ST,MKE",1,RETURN STATION,Assignment Completed
230371422,02/06/2023 07:56:36 PM,"1656 S MUSKEGO AV,MKE",2,FAMILY TROUBLE,Service in Progress
230371452,02/06/2023 07:54:48 PM,"6230 W MAIN ST,MKE",3,CALL FOR POLICE,Service in Progress
230371466,02/06/2023 07:54:31 PM,"4689 N 74TH ST,MKE",7,SHOTS FIRED,Unable to Locate Complainant
230371197,02/06/2023 07:53:53 PM,"5561 N 42ND ST,MKE",4,ENTRY,Service in Progress
230371461,02/06/2023 07:53:42 PM,"125 W BECHER ST,MKE",2,VIOL REST ORDER,Service in Progress
230371465,02/06/2023 07:53:37 PM,"1901 S LAYTON BL,MKE",2,TRAFFIC STOP,City Citation(s) Issued
230371464,02/06/2023 07:53:25 PM,"1645 S LAYTON BL,MKE",2,TRAFFIC STOP,City Citation(s) Issued
230371462,02/06/2023 07:52:31 PM,"N HUBBARD ST / E BROWN ST,MKE",5,PATROL,Assignment Completed
230371459,02/06/2023 07:50:31 PM,"401 E CAPITOL DR,MKE",5,INJ PERSON/SICK,Assignment Completed
230371093,02/06/2023 07:49:57 PM,"1104 S 29TH ST,MKE",2,RECK USE OF WEAP,Service in Progress
230371456,02/06/2023 07:48:46 PM,"4800-BLK N 73RD ST,MKE",7,SUBJ STOP,Service in Progress
230371455,02/06/2023 07:48:20 PM,"749 W STATE ST,MKE",1,RETURN STATION,Assignment Completed
230371438,02/06/2023 07:48:04 PM,"3201 S 13TH ST,MKE",6,THEFT,Assignment Completed
230371453,02/06/2023 07:46:58 PM,"3006 S 27TH ST,MKE",6,PRISONER TRANS,Service in Progress
230371447,02/06/2023 07:46:13 PM,"1007 N MARTIN L KING JR DR,MKE",1,BATTERY,Service in Progress
230371446,02/06/2023 07:44:27 PM,"3621 N 18TH ST,MKE",5,SHOTSPOTTER,Unable to Locate Complainant
230371448,02/06/2023 07:44:27 PM,"1007 N MARTIN L KING JR DR,MKE",1,TRBL W/SUBJ,Service in Progress
230371440,02/06/2023 07:44:13 PM,"1341 W WINDLAKE AV,MKE",2,TRBL W/SUBJ,Advised
230371444,02/06/2023 07:43:33 PM,"901 W WINNEBAGO ST,MKE",1,THEFT,Assignment Completed
230371442,02/06/2023 07:43:05 PM,"1710 N COMMERCE ST,MKE",5,PATROL,Service in Progress
230371436,02/06/2023 07:43:00 PM,"5101 N LOVERS LANE RD,MKE",4,BATTERY DV,Advised
230371441,02/06/2023 07:42:48 PM,"2920 N VEL R PHILLIPS AV,MKE",5,RETURN STATION,Assignment Completed
230371439,02/06/2023 07:42:00 PM,"1400 W NORTH AV,MKE",3,SUBJ WITH GUN,Service in Progress
230371435,02/06/2023 07:41:35 PM,"3850 N 19TH PL,MKE",5,CALL FOR POLICE,Unable to Locate Complainant
230371430,02/06/2023 07:38:35 PM,"2573 S HOWELL AV,MKE",6,CALL FOR POLICE,Unable to Locate Complainant
230371434,02/06/2023 07:37:20 PM,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Assignment Completed
230371431,02/06/2023 07:35:32 PM,"1928 S LAYTON BL,MKE",2,TRAFFIC STOP,City Citation(s) Issued
230371423,02/06/2023 07:34:51 PM,"605 E LYON ST,MKE",1,TRBL W/SUBJ,Unable to Locate Complainant
230371428,02/06/2023 07:33:44 PM,"3006 S 27TH ST,MKE",6,TRBL W/SUBJ,Advised
230371427,02/06/2023 07:33:36 PM,1127 N WATER ST,1,FOLLOW UP,Assignment Completed
230371418,02/06/2023 07:32:55 PM,"431 N 27TH ST,MKE",3,TRBL W/SUBJ,Advised
230371425,02/06/2023 07:32:49 PM,"2920 N VEL R PHILLIPS AV,MKE",5,RETURN STATION,Assignment Completed
230371403,02/06/2023 07:30:00 PM,"2323 E BRADFORD AV,MKE",1,THEFT VEHICLE,Service in Progress
230371319,02/06/2023 07:26:22 PM,"631 E CHICAGO ST,MKE",1,ENTRY TO AUTO,Advised
230371420,02/06/2023 07:26:05 PM,2000 W GREENFIELD AV,CITY,INVESTIGATION,Service in Progress
230371420,02/06/2023 07:26:05 PM,2000 W GREENFIELD AV,CITY,INVESTIGATION,Service in Progress
230371413,02/06/2023 07:22:57 PM,"3127 N 21ST ST,MKE",5,SUBJ WITH GUN,Assignment Completed
230371417,02/06/2023 07:22:29 PM,"2333 N 49TH ST,MKE",3,RETURN STATION,Assignment Completed
230371416,02/06/2023 07:22:12 PM,"401 E CAPITOL DR,MKE",5,SPECIAL ASSIGN,Service in Progress
230371342,02/06/2023 07:22:10 PM,"W SILVER SPRING DR / N TEUTONIA AV,MKE",4,ACC PDO,To be Filed
230371414,02/06/2023 07:21:55 PM,"3006 S 27TH ST,MKE",6,RETURN STATION,Assignment Completed
230371369,02/06/2023 07:21:17 PM,"5115 W CAPITOL DR,MKE",7,TRBL W/SUBJ,Advised
230371410,02/06/2023 07:17:56 PM,"949 N 9TH ST,MKE",1,ASSIGNMENT,Service in Progress
230371405,02/06/2023 07:17:47 PM,"6127 S 27TH ST,GFD",6,WELFARE CITIZEN,Unable to Locate Complainant
230371409,02/06/2023 07:17:47 PM,"2675 W MITCHELL ST,MKE",2,TRAFFIC STOP,City Citation(s) Issued
230371398,02/06/2023 07:16:24 PM,"N 6TH ST / W WISCONSIN AV,MKE",1,INJ PERSON/SICK,Advised
230371364,02/06/2023 07:15:27 PM,"1751 N FRANKLIN PL,MKE",1,CALL FOR POLICE,Unable to Locate Complainant
230371259,02/06/2023 07:14:58 PM,"313 N 29TH ST,MKE",3,STOLEN VEHICLE,Service in Progress
230371380,02/06/2023 07:14:39 PM,"N 83RD ST / W NASH ST,MKE",7,ACC PDO,To be Filed
230371400,02/06/2023 07:14:32 PM,"9900 W FOND DU LAC AV,MKE",4,SUBJ WITH GUN,Service in Progress
230371404,02/06/2023 07:13:13 PM,"4265 N 30TH ST,MKE",5,SPECIAL ASSIGN,Service in Progress
230371395,02/06/2023 07:12:53 PM,"2601 N 35TH ST,MKE",3,BATTERY,Service in Progress
230371397,02/06/2023 07:10:16 PM,"836 E CONWAY ST,MKE",6,ENTRY TO AUTO,To be Filed
230371335,02/06/2023 07:08:49 PM,"8538 N SERVITE DR,MKE",4,CALL FOR POLICE,Unable to Locate Complainant
230371280,02/06/2023 07:08:28 PM,"10234 W SPENCER PL,MKE",4,WELFARE CITIZEN,Advised
230371392,02/06/2023 07:07:50 PM,"2920 N VEL R PHILLIPS AV,MKE",5,REPORTS,Service in Progress
230371390,02/06/2023 07:06:11 PM,"3500 W SILVER SPRING DR,MKE",4,INVESTIGATION,Assignment Completed
230371389,02/06/2023 07:05:52 PM,"1718 S LAYTON BL,MKE",2,TRAFFIC STOP,City Citation(s) Issued
230371388,02/06/2023 07:05:48 PM,"749 W STATE ST,MKE",1,RETURN STATION,To be Filed
230371386,02/06/2023 07:05:38 PM,"N 27TH ST / W ATKINSON AV,MKE",5,INVESTIGATION,Assignment Completed
230371362,02/06/2023 07:05:31 PM,"N 45TH ST / W MEINECKE AV,MKE",3,CRUELTY ANIMAL,Advised
230371385,02/06/2023 07:05:26 PM,"8780 W BROWN DEER RD,MKE",4,OUT OF SERVICE,Assignment Completed
,,,,,
230371482,02/06/2023 08:10:56 PM,"4300-BLK N 21ST ST,MKE",5,INVESTIGATION,Service in Progress
230371481,02/06/2023 08:06:38 PM,"N PROSPECT AV / E NORTH AV,MKE",1,TRAFFIC STOP,To be Filed
230371480,02/06/2023 08:06:27 PM,"2900-BLK W LOCUST ST,MKE",5,TRBL W/SUBJ,Service in Progress
230371475,02/06/2023 08:05:36 PM,"1858 N COMMERCE ST,MKE",5,ENTRY TO AUTO,Service in Progress
230371468,02/06/2023 08:03:04 PM,"5032 W BURLEIGH ST,MKE",7,MFD OTHER,Assignment Completed
230371478,02/06/2023 08:01:47 PM,"945 N 12TH ST,MKE",3,BATTERY,No Prosecution
230371479,02/06/2023 08:01:28 PM,"3626 W FOND DU LAC AV,MKE",7,PRISONER TRANS,Service in Progress
230371393,02/06/2023 08:01:18 PM,"338 S 1ST ST,MKE",1,PROPERTY DAMAGE,No Prosecution
230371476,02/06/2023 08:00:17 PM,"3006 S 27TH ST,MKE",6,RETURN STATION,Assignment Completed
230371472,02/06/2023 07:57:53 PM,"2700 W LISBON AV,MKE",3,PATROL,Service in Progress
230371471,02/06/2023 07:57:36 PM,"N GREEN BAY AV / W FIEBRANTZ AV,MKE",5,INVESTIGATION,Service in Progress
230371469,02/06/2023 07:57:14 PM,"2400 W MITCHELL ST,MKE",2,INVESTIGATION,Service in Progress
230371470,02/06/2023 07:57:14 PM,"749 W STATE ST,MKE",1,RETURN STATION,Assignment Completed
230371422,02/06/2023 07:56:36 PM,"1656 S MUSKEGO AV,MKE",2,FAMILY TROUBLE,Service in Progress
230371452,02/06/2023 07:54:48 PM,"6230 W MAIN ST,MKE",3,CALL FOR POLICE,Service in Progress
230371466,02/06/2023 07:54:31 PM,"4689 N 74TH ST,MKE",7,SHOTS FIRED,Unable to Locate Complainant
230371197,02/06/2023 07:53:53 PM,"5561 N 42ND ST,MKE",4,ENTRY,City Citation(s) Issued
230371461,02/06/2023 07:53:42 PM,"125 W BECHER ST,MKE",2,VIOL REST ORDER,Service in Progress
230371465,02/06/2023 07:53:37 PM,"1901 S LAYTON BL,MKE",2,TRAFFIC STOP,City Citation(s) Issued
230371464,02/06/2023 07:53:25 PM,"1645 S LAYTON BL,MKE",2,TRAFFIC STOP,City Citation(s) Issued
230371462,02/06/2023 07:52:31 PM,"N HUBBARD ST / E BROWN ST,MKE",5,PATROL,Assignment Completed
230371459,02/06/2023 07:50:31 PM,"401 E CAPITOL DR,MKE",5,INJ PERSON/SICK,Assignment Completed
230371093,02/06/2023 07:49:57 PM,"1104 S 29TH ST,MKE",2,RECK USE OF WEAP,Service in Progress
230371456,02/06/2023 07:48:46 PM,"4800-BLK N 73RD ST,MKE",7,SUBJ STOP,Service in Progress
230371455,02/06/2023 07:48:20 PM,"749 W STATE ST,MKE",1,RETURN STATION,Assignment Completed
230371438,02/06/2023 07:48:04 PM,"3201 S 13TH ST,MKE",6,THEFT,Advised
230371453,02/06/2023 07:46:58 PM,"3006 S 27TH ST,MKE",6,PRISONER TRANS,Service in Progress
230371447,02/06/2023 07:46:13 PM,"1007 N MARTIN L KING JR DR,MKE",1,BATTERY,Service in Progress
230371446,02/06/2023 07:44:27 PM,"3621 N 18TH ST,MKE",5,SHOTSPOTTER,Unable to Locate Complainant
230371448,02/06/2023 07:44:27 PM,"1007 N MARTIN L KING JR DR,MKE",1,TRBL W/SUBJ,Service in Progress
230371440,02/06/2023 07:44:13 PM,"1341 W WINDLAKE AV,MKE",2,TRBL W/SUBJ,Advised
230371444,02/06/2023 07:43:33 PM,"901 W WINNEBAGO ST,MKE",1,THEFT,Assignment Completed
230371442,02/06/2023 07:43:05 PM,"1710 N COMMERCE ST,MKE",5,PATROL,Service in Progress
230371436,02/06/2023 07:43:00 PM,"5101 N LOVERS LANE RD,MKE",4,BATTERY DV,Advised
230371441,02/06/2023 07:42:48 PM,"2920 N VEL R PHILLIPS AV,MKE",5,RETURN STATION,Assignment Completed
230371439,02/06/2023 07:42:00 PM,"1400 W NORTH AV,MKE",3,SUBJ WITH GUN,Advised
230371435,02/06/2023 07:41:35 PM,"3850 N 19TH PL,MKE",5,CALL FOR POLICE,Unable to Locate Complainant
230371430,02/06/2023 07:38:35 PM,"2573 S HOWELL AV,MKE",6,CALL FOR POLICE,Unable to Locate Complainant
230371434,02/06/2023 07:37:20 PM,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Assignment Completed
230371431,02/06/2023 07:35:32 PM,"1928 S LAYTON BL,MKE",2,TRAFFIC STOP,City Citation(s) Issued
230371423,02/06/2023 07:34:51 PM,"605 E LYON ST,MKE",1,TRBL W/SUBJ,Unable to Locate Complainant
230371428,02/06/2023 07:33:44 PM,"3006 S 27TH ST,MKE",6,TRBL W/SUBJ,Advised
230371427,02/06/2023 07:33:36 PM,1127 N WATER ST,1,FOLLOW UP,Assignment Completed
230371418,02/06/2023 07:32:55 PM,"431 N 27TH ST,MKE",3,TRBL W/SUBJ,Advised
230371425,02/06/2023 07:32:49 PM,"2920 N VEL R PHILLIPS AV,MKE",5,RETURN STATION,Assignment Completed
230371403,02/06/2023 07:30:00 PM,"2323 E BRADFORD AV,MKE",1,THEFT VEHICLE,Advised/Referral
230371319,02/06/2023 07:26:22 PM,"631 E CHICAGO ST,MKE",1,ENTRY TO AUTO,Advised
230371420,02/06/2023 07:26:05 PM,2000 W GREENFIELD AV,CITY,INVESTIGATION,Service in Progress
230371420,02/06/2023 07:26:05 PM,2000 W GREENFIELD AV,CITY,INVESTIGATION,Service in Progress
230371413,02/06/2023 07:22:57 PM,"3127 N 21ST ST,MKE",5,SUBJ WITH GUN,Assignment Completed
230371417,02/06/2023 07:22:29 PM,"2333 N 49TH ST,MKE",3,RETURN STATION,Assignment Completed
230371416,02/06/2023 07:22:12 PM,"401 E CAPITOL DR,MKE",5,SPECIAL ASSIGN,Service in Progress
230371342,02/06/2023 07:22:10 PM,"W SILVER SPRING DR / N TEUTONIA AV,MKE",4,ACC PDO,To be Filed
230371414,02/06/2023 07:21:55 PM,"3006 S 27TH ST,MKE",6,RETURN STATION,Assignment Completed
230371369,02/06/2023 07:21:17 PM,"5115 W CAPITOL DR,MKE",7,TRBL W/SUBJ,Advised
230371410,02/06/2023 07:17:56 PM,"949 N 9TH ST,MKE",1,ASSIGNMENT,Service in Progress
230371405,02/06/2023 07:17:47 PM,"6127 S 27TH ST,GFD",6,WELFARE CITIZEN,Unable to Locate Complainant
230371409,02/06/2023 07:17:47 PM,"2675 W MITCHELL ST,MKE",2,TRAFFIC STOP,City Citation(s) Issued
230371398,02/06/2023 07:16:24 PM,"N 6TH ST / W WISCONSIN AV,MKE",1,INJ PERSON/SICK,Advised
230371364,02/06/2023 07:15:27 PM,"1751 N FRANKLIN PL,MKE",1,CALL FOR POLICE,Unable to Locate Complainant
,,,,,
230371499,02/06/2023 08:24:52 PM,"245 W LINCOLN AV,MKE",2,RETURN STATION,Service in Progress
230371496,02/06/2023 08:23:12 PM,3750 W FOREST HOME,SPD,TRAFFIC STOP,City Citation(s) Issued
230371496,02/06/2023 08:23:12 PM,3750 W FOREST HOME,SPD,TRAFFIC STOP,City Citation(s) Issued
230371495,02/06/2023 08:23:04 PM,"1701 S LAYTON BL,MKE",2,TRAFFIC STOP,City Citation(s) Issued
230371494,02/06/2023 08:22:32 PM,2334 W LINWAL AV,CITY,FOLLOW UP,Service in Progress
230371494,02/06/2023 08:22:32 PM,2334 W LINWAL AV,CITY,FOLLOW UP,Service in Progress
230371492,02/06/2023 08:20:25 PM,"3006 S 27TH ST,MKE",6,RETURN STATION,Assignment Completed
230371307,02/06/2023 08:20:01 PM,"N 84TH ST / W FLORIST AV,MKE",4,TRBL W/SUBJ,Advised
230371487,02/06/2023 08:19:02 PM,"1367 W CENTER ST,MKE",3,STOLEN VEHICLE,Unable to Locate Complainant
230371489,02/06/2023 08:18:45 PM,"N FRATNEY ST / E VIENNA AV,MKE",5,ACC PI,Service in Progress
230371490,02/06/2023 08:18:38 PM,"2301 N LAKE DR,MKE",1,HOSPITAL TO MCMH,Service in Progress
230371491,02/06/2023 08:18:32 PM,"600 E OGDEN AV,MKE",1,BUSINESS CHECK,Assignment Completed
230371488,02/06/2023 08:18:05 PM,"5131 S 3RD ST,MKE",6,ABAND/PROP WEAPO,Service in Progress
230371485,02/06/2023 08:15:10 PM,"2000 W HOWARD AV,MKE",6,PATROL,Assignment Completed
230371482,02/06/2023 08:10:56 PM,"4300-BLK N 21ST ST,MKE",5,INVESTIGATION,Assignment Completed
230371481,02/06/2023 08:06:38 PM,"N PROSPECT AV / E NORTH AV,MKE",1,TRAFFIC STOP,To be Filed
230371480,02/06/2023 08:06:27 PM,"2900-BLK W LOCUST ST,MKE",5,TRBL W/SUBJ,Service in Progress
230371475,02/06/2023 08:05:36 PM,"1858 N COMMERCE ST,MKE",5,ENTRY TO AUTO,Service in Progress
230371468,02/06/2023 08:03:04 PM,"5032 W BURLEIGH ST,MKE",7,MFD OTHER,Assignment Completed
230371478,02/06/2023 08:01:47 PM,"945 N 12TH ST,MKE",3,BATTERY,No Prosecution
230371479,02/06/2023 08:01:28 PM,"3626 W FOND DU LAC AV,MKE",7,PRISONER TRANS,Service in Progress
230371393,02/06/2023 08:01:18 PM,"338 S 1ST ST,MKE",1,PROPERTY DAMAGE,No Prosecution
230371476,02/06/2023 08:00:17 PM,"3006 S 27TH ST,MKE",6,RETURN STATION,Assignment Completed
230371472,02/06/2023 07:57:53 PM,"2700 W LISBON AV,MKE",3,PATROL,Service in Progress
230371471,02/06/2023 07:57:36 PM,"N GREEN BAY AV / W FIEBRANTZ AV,MKE",5,INVESTIGATION,Service in Progress
230371469,02/06/2023 07:57:14 PM,"2400 W MITCHELL ST,MKE",2,INVESTIGATION,Service in Progress
230371470,02/06/2023 07:57:14 PM,"749 W STATE ST,MKE",1,RETURN STATION,Assignment Completed
230371422,02/06/2023 07:56:36 PM,"1656 S MUSKEGO AV,MKE",2,FAMILY TROUBLE,Service in Progress
230371452,02/06/2023 07:54:48 PM,"6230 W MAIN ST,MKE",3,CALL FOR POLICE,Service in Progress
230371466,02/06/2023 07:54:31 PM,"4689 N 74TH ST,MKE",7,SHOTS FIRED,Unable to Locate Complainant
230371197,02/06/2023 07:53:53 PM,"5561 N 42ND ST,MKE",4,ENTRY,City Citation(s) Issued
230371461,02/06/2023 07:53:42 PM,"125 W BECHER ST,MKE",2,VIOL REST ORDER,Service in Progress
230371465,02/06/2023 07:53:37 PM,"1901 S LAYTON BL,MKE",2,TRAFFIC STOP,City Citation(s) Issued
230371464,02/06/2023 07:53:25 PM,"1645 S LAYTON BL,MKE",2,TRAFFIC STOP,City Citation(s) Issued
230371462,02/06/2023 07:52:31 PM,"N HUBBARD ST / E BROWN ST,MKE",5,PATROL,Assignment Completed
230371459,02/06/2023 07:50:31 PM,"401 E CAPITOL DR,MKE",5,INJ PERSON/SICK,Assignment Completed
230371093,02/06/2023 07:49:57 PM,"1104 S 29TH ST,MKE",2,RECK USE OF WEAP,Service in Progress
230371456,02/06/2023 07:48:46 PM,"4800-BLK N 73RD ST,MKE",7,SUBJ STOP,Service in Progress
230371455,02/06/2023 07:48:20 PM,"749 W STATE ST,MKE",1,RETURN STATION,Assignment Completed
230371438,02/06/2023 07:48:04 PM,"3201 S 13TH ST,MKE",6,THEFT,Advised
230371453,02/06/2023 07:46:58 PM,"3006 S 27TH ST,MKE",6,PRISONER TRANS,Service in Progress
230371447,02/06/2023 07:46:13 PM,"1007 N MARTIN L KING JR DR,MKE",1,BATTERY,To be Filed
230371446,02/06/2023 07:44:27 PM,"3621 N 18TH ST,MKE",5,SHOTSPOTTER,Unable to Locate Complainant
230371448,02/06/2023 07:44:27 PM,"1007 N MARTIN L KING JR DR,MKE",1,TRBL W/SUBJ,Service in Progress
230371440,02/06/2023 07:44:13 PM,"1341 W WINDLAKE AV,MKE",2,TRBL W/SUBJ,Advised
230371444,02/06/2023 07:43:33 PM,"901 W WINNEBAGO ST,MKE",1,THEFT,Assignment Completed
230371442,02/06/2023 07:43:05 PM,"1710 N COMMERCE ST,MKE",5,PATROL,Assignment Completed
230371436,02/06/2023 07:43:00 PM,"5101 N LOVERS LANE RD,MKE",4,BATTERY DV,Advised
230371441,02/06/2023 07:42:48 PM,"2920 N VEL R PHILLIPS AV,MKE",5,RETURN STATION,Assignment Completed
230371439,02/06/2023 07:42:00 PM,"1400 W NORTH AV,MKE",3,SUBJ WITH GUN,Advised
230371435,02/06/2023 07:41:35 PM,"3850 N 19TH PL,MKE",5,CALL FOR POLICE,Unable to Locate Complainant
230371430,02/06/2023 07:38:35 PM,"2573 S HOWELL AV,MKE",6,CALL FOR POLICE,Unable to Locate Complainant
230371434,02/06/2023 07:37:20 PM,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Assignment Completed
230371431,02/06/2023 07:35:32 PM,"1928 S LAYTON BL,MKE",2,TRAFFIC STOP,City Citation(s) Issued
230371423,02/06/2023 07:34:51 PM,"605 E LYON ST,MKE",1,TRBL W/SUBJ,Unable to Locate Complainant
230371428,02/06/2023 07:33:44 PM,"3006 S 27TH ST,MKE",6,TRBL W/SUBJ,Advised
230371427,02/06/2023 07:33:36 PM,1127 N WATER ST,1,FOLLOW UP,Assignment Completed
230371418,02/06/2023 07:32:55 PM,"431 N 27TH ST,MKE",3,TRBL W/SUBJ,Advised
230371425,02/06/2023 07:32:49 PM,"2920 N VEL R PHILLIPS AV,MKE",5,RETURN STATION,Assignment Completed
230371403,02/06/2023 07:30:00 PM,"2323 E BRADFORD AV,MKE",1,THEFT VEHICLE,Advised/Referral
230371319,02/06/2023 07:26:22 PM,"631 E CHICAGO ST,MKE",1,ENTRY TO AUTO,Advised
230371420,02/06/2023 07:26:05 PM,2000 W GREENFIELD AV,CITY,INVESTIGATION,Service in Progress
230371420,02/06/2023 07:26:05 PM,2000 W GREENFIELD AV,CITY,INVESTIGATION,Service in Progress
,,,,,
230371508,02/06/2023 08:39:28 PM,"930 W STATE ST,MKE",1,TRBL W/SUBJ,Service in Progress
230371519,02/06/2023 08:37:42 PM,"3006 S 27TH ST,MKE",6,RETURN STATION,Assignment Completed
230371518,02/06/2023 08:37:19 PM,"N 24TH PL / W LOCUST ST,MKE",5,VEHICLE PURSUIT,Service in Progress
230371514,02/06/2023 08:36:50 PM,"7130 N 76TH ST,MKE",4,SUBJ WITH GUN,Service in Progress
230371512,02/06/2023 08:36:36 PM,"1238 N 24TH PL,MKE",3,BATTERY,Service in Progress
230371510,02/06/2023 08:32:46 PM,"749 W STATE ST,MKE",1,PRISONER TRANS,Service in Progress
230371509,02/06/2023 08:32:05 PM,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Assignment Completed
230371507,02/06/2023 08:30:31 PM,"2920 N VEL R PHILLIPS AV,MKE",5,FOLLOW UP,To be Filed
230371503,02/06/2023 08:28:21 PM,"1901 S 15TH ST,MKE",2,SHOTSPOTTER,Unable to Locate Complainant
230371498,02/06/2023 08:26:42 PM,"S 14TH ST / W BECHER ST,MKE",2,WELFARE CITIZEN,Service in Progress
230371499,02/06/2023 08:24:52 PM,"245 W LINCOLN AV,MKE",2,RETURN STATION,Service in Progress
230371496,02/06/2023 08:23:12 PM,3750 W FOREST HOME,SPD,TRAFFIC STOP,City Citation(s) Issued
230371496,02/06/2023 08:23:12 PM,3750 W FOREST HOME,SPD,TRAFFIC STOP,City Citation(s) Issued
230371495,02/06/2023 08:23:04 PM,"1701 S LAYTON BL,MKE",2,TRAFFIC STOP,City Citation(s) Issued
230371494,02/06/2023 08:22:32 PM,2334 W LINWAL AV,CITY,FOLLOW UP,Service in Progress
230371494,02/06/2023 08:22:32 PM,2334 W LINWAL AV,CITY,FOLLOW UP,Service in Progress
230371492,02/06/2023 08:20:25 PM,"3006 S 27TH ST,MKE",6,RETURN STATION,Assignment Completed
230371307,02/06/2023 08:20:01 PM,"N 84TH ST / W FLORIST AV,MKE",4,TRBL W/SUBJ,Advised
230371487,02/06/2023 08:19:02 PM,"1367 W CENTER ST,MKE",3,STOLEN VEHICLE,Unable to Locate Complainant
230371489,02/06/2023 08:18:45 PM,"N FRATNEY ST / E VIENNA AV,MKE",5,ACC PI,Assignment Completed
230371490,02/06/2023 08:18:38 PM,"2301 N LAKE DR,MKE",1,HOSPITAL TO MCMH,Service in Progress
230371491,02/06/2023 08:18:32 PM,"600 E OGDEN AV,MKE",1,BUSINESS CHECK,Assignment Completed
230371488,02/06/2023 08:18:05 PM,"5131 S 3RD ST,MKE",6,ABAND/PROP WEAPO,Service in Progress
230371485,02/06/2023 08:15:10 PM,"2000 W HOWARD AV,MKE",6,PATROL,Assignment Completed
230371482,02/06/2023 08:10:56 PM,"4300-BLK N 21ST ST,MKE",5,INVESTIGATION,Assignment Completed
230371481,02/06/2023 08:06:38 PM,"N PROSPECT AV / E NORTH AV,MKE",1,TRAFFIC STOP,To be Filed
230371480,02/06/2023 08:06:27 PM,"2900-BLK W LOCUST ST,MKE",5,TRBL W/SUBJ,Advised
230371475,02/06/2023 08:05:36 PM,"1858 N COMMERCE ST,MKE",5,ENTRY TO AUTO,Service in Progress
230371468,02/06/2023 08:03:04 PM,"5032 W BURLEIGH ST,MKE",7,MFD OTHER,Assignment Completed
230371478,02/06/2023 08:01:47 PM,"945 N 12TH ST,MKE",3,BATTERY,No Prosecution
230371479,02/06/2023 08:01:28 PM,"3626 W FOND DU LAC AV,MKE",7,PRISONER TRANS,Service in Progress
230371393,02/06/2023 08:01:18 PM,"338 S 1ST ST,MKE",1,PROPERTY DAMAGE,No Prosecution
230371476,02/06/2023 08:00:17 PM,"3006 S 27TH ST,MKE",6,RETURN STATION,Assignment Completed
230371472,02/06/2023 07:57:53 PM,"2700 W LISBON AV,MKE",3,PATROL,Service in Progress
230371471,02/06/2023 07:57:36 PM,"N GREEN BAY AV / W FIEBRANTZ AV,MKE",5,INVESTIGATION,Service in Progress
230371469,02/06/2023 07:57:14 PM,"2400 W MITCHELL ST,MKE",2,INVESTIGATION,Service in Progress
230371470,02/06/2023 07:57:14 PM,"749 W STATE ST,MKE",1,RETURN STATION,Assignment Completed
230371422,02/06/2023 07:56:36 PM,"1656 S MUSKEGO AV,MKE",2,FAMILY TROUBLE,Service in Progress
230371452,02/06/2023 07:54:48 PM,"6230 W MAIN ST,MKE",3,CALL FOR POLICE,Service in Progress
230371466,02/06/2023 07:54:31 PM,"4689 N 74TH ST,MKE",7,SHOTS FIRED,Unable to Locate Complainant
230371197,02/06/2023 07:53:53 PM,"5561 N 42ND ST,MKE",4,ENTRY,City Citation(s) Issued
230371461,02/06/2023 07:53:42 PM,"125 W BECHER ST,MKE",2,VIOL REST ORDER,Advised
230371465,02/06/2023 07:53:37 PM,"1901 S LAYTON BL,MKE",2,TRAFFIC STOP,City Citation(s) Issued
230371464,02/06/2023 07:53:25 PM,"1645 S LAYTON BL,MKE",2,TRAFFIC STOP,City Citation(s) Issued
230371462,02/06/2023 07:52:31 PM,"N HUBBARD ST / E BROWN ST,MKE",5,PATROL,Assignment Completed
230371459,02/06/2023 07:50:31 PM,"401 E CAPITOL DR,MKE",5,INJ PERSON/SICK,Assignment Completed
230371093,02/06/2023 07:49:57 PM,"1104 S 29TH ST,MKE",2,RECK USE OF WEAP,Service in Progress
230371456,02/06/2023 07:48:46 PM,"4800-BLK N 73RD ST,MKE",7,SUBJ STOP,Service in Progress
230371455,02/06/2023 07:48:20 PM,"749 W STATE ST,MKE",1,RETURN STATION,Assignment Completed
230371438,02/06/2023 07:48:04 PM,"3201 S 13TH ST,MKE",6,THEFT,Advised
230371453,02/06/2023 07:46:58 PM,"3006 S 27TH ST,MKE",6,PRISONER TRANS,Assignment Completed
230371447,02/06/2023 07:46:13 PM,"1007 N MARTIN L KING JR DR,MKE",1,BATTERY,To be Filed
